2025-11-12 10:31:31,023 - INFO - init - ✅ Успешное безопасное подключение к Redis Cluster
2025-11-12 10:31:31,024 - INFO - delegate1 - 🔄 Инициализация узла с улучшенной безопасностью
2025-11-12 10:31:31,032 - INFO - delegate1 - ✅ Узел инициализирован с системой безопасности
2025-11-12 10:31:31,032 - INFO - delegate1 - 🗳️ genesis проголосовал за delegate1 с 10000000 iCoin
2025-11-12 10:31:35,882 - INFO - init - ✅ Успешное безопасное подключение к Redis Cluster
2025-11-12 10:31:35,882 - INFO - delegate2 - 🔄 Инициализация узла с улучшенной безопасностью
2025-11-12 10:31:35,888 - INFO - delegate2 - ✅ Узел инициализирован с системой безопасности
2025-11-12 10:31:35,889 - INFO - delegate2 - 🚀 Узел delegate2 запущен на порту 8002 в шарде 2
2025-11-12 10:31:36,128 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,131 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,134 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,136 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,139 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,141 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,144 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,146 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,149 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,151 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,153 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,156 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,159 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,162 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,164 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,167 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,169 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,172 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,174 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,177 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,179 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,182 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,185 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,187 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,190 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,193 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,195 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,197 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,200 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,202 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,205 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,207 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,210 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,212 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,214 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,217 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,219 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,222 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,224 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,227 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,229 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,232 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,234 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,237 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,239 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,241 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,244 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,246 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,249 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,251 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,254 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,256 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,259 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,261 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,263 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,266 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,268 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,271 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,273 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,276 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,278 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,280 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,283 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,286 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,288 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,291 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,293 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,296 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,299 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,301 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,304 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,306 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,308 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,311 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,313 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,316 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
2025-11-12 10:31:36,319 - ERROR - delegate1 - ❌ Ошибка в test_transactions: Cannot connect to host delegate1:8001 ssl:False [Connect call failed ('172.18.0.5', 8001)]
